Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_ReserveTimeslot,,,2018-10-11 14:37:40,2018-10-11 14:38:25,45.130s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-11 14:37:40,2018-10-11 14:38:25,44.922s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.006s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.000s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.001s,PASSED
"Statement - Glb_Status_ReserveTimeslot = ""failed""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.000s,PASSED
"Statement - Glb_Status_GetTransportOption = ""failed""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.001s,PASSED
"Statement - Glb_Status_MakeServiceBooking = ""failed""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.001s,PASSED
"Statement - Glb_Status_SearchBooking = ""failed""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.000s,PASSED
"Statement - Glb_Status_GetBookingDetail = ""failed""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.001s,PASSED
"Statement - Glb_Status_ChangeBooking = ""failed""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.000s,PASSED
"Statement - Glb_Status_CancelBooking = ""failed""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.000s,PASSED
"Statement - Glb_Reserve_Token = ""no""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.000s,PASSED
"Statement - Glb_BookingStatus = ""not yet""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.000s,PASSED
"Statement - Glb_Booking_ID = ""wrong""",,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.000s,PASSED
callTestCase,,,2018-10-11 14:37:40,2018-10-11 14:37:40,0.434s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-11 14:37:40,2018-10-11 14:37:48,7.300s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-11 14:37:48,2018-10-11 14:37:49,1.260s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-11 14:37:49,2018-10-11 14:37:50,0.785s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-11 14:37:50,2018-10-11 14:38:17,27.579s,PASSED
"Statement - If (var_Status_GetTransport == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 14:38:17,2018-10-11 14:38:18,0.471s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 14:38:18,2018-10-11 14:38:20,1.972s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 14:38:20,2018-10-11 14:38:20,0.382s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 14:38:20,2018-10-11 14:38:22,1.714s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 14:38:22,2018-10-11 14:38:23,1.469s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 14:38:23,2018-10-11 14:38:25,1.232s,PASSED
Start tear down : HandleFailing,,,2018-10-11 14:38:25,2018-10-11 14:38:25,0.003s,PASSED
