Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Toyota,,,2018-09-20 11:01:25,2018-09-20 11:01:26,1.296s,ERROR
,,,,,,
Test Cases/Setup_Method_And_Variables,,,2018-09-20 11:01:25,2018-09-20 11:01:25,0.282s,PASSED
Statement - Glb_Interval = Setup_Interval,,,2018-09-20 11:01:25,2018-09-20 11:01:25,0.005s,PASSED
Statement - Glb_WorkshopStart = Setup_WorkshopStart,,,2018-09-20 11:01:25,2018-09-20 11:01:25,0.000s,PASSED
Statement - Glb_WorkshopEnd = Setup_WorkshopEnd,,,2018-09-20 11:01:25,2018-09-20 11:01:25,0.000s,PASSED
Statement - today = new java.util.Date(),,,2018-09-20 11:01:25,2018-09-20 11:01:25,0.004s,PASSED
"Statement - current = today.format(""YYYY-MM-dd"")",,,2018-09-20 11:01:25,2018-09-20 11:01:25,0.001s,PASSED
Statement - Glb_ServiceDate = current,,,2018-09-20 11:01:25,2018-09-20 11:01:25,0.001s,PASSED
,,,,,,
Test Cases/Toyota_GetPickUpTimes_JSON,,,2018-09-20 11:01:25,2018-09-20 11:01:26,0.729s,ERROR
"Statement - GetPickupTime = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Toyota/GetPickUpTimes_JSON, [Service_Date:internal.GlobalVariable.Glb_ServiceDate, Drop_Off_Time:Drop_Off_Time, ServiceBay_Time:internal.GlobalVariable.Glb_ServiceBay_Type, ... ])",,,2018-09-20 11:01:25,2018-09-20 11:01:25,0.017s,PASSED
"Statement - GetPickupTime.getHttpHeaderProperties().add(new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Basic  + internal.GlobalVariable.Glb_Authorization_Token)))",,,2018-09-20 11:01:25,2018-09-20 11:01:25,0.010s,PASSED
Statement - res_GetPickupTime = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(GetPickupTime),,,2018-09-20 11:01:25,2018-09-20 11:01:26,0.472s,PASSED
verifyResponseStatusCode,,,2018-09-20 11:01:26,2018-09-20 11:01:26,0.009s,PASSED
verifyElementPropertyValue,,,2018-09-20 11:01:26,2018-09-20 11:01:26,0.025s,PASSED
Statement - realtime_ws = new java.util.Date(),,,2018-09-20 11:01:26,2018-09-20 11:01:26,0.001s,PASSED
Statement - Start = Glb_WorkshopStart,,,2018-09-20 11:01:26,2018-09-20 11:01:26,0.001s,PASSED
