Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_ReserveTimeslot,,,2018-10-03 15:24:13,2018-10-03 15:24:15,2.422s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-03 15:24:13,2018-10-03 15:24:15,2.167s,FAILED
callTestCase,,,2018-10-03 15:24:13,2018-10-03 15:24:13,0.427s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-03 15:24:13,2018-10-03 15:24:13,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-03 15:24:13,2018-10-03 15:24:13,0.001s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-03 15:24:13,2018-10-03 15:24:13,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-03 15:24:13,2018-10-03 15:24:13,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-03 15:24:13,2018-10-03 15:24:13,0.000s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-03 15:24:13,2018-10-03 15:24:13,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-03 15:24:13,2018-10-03 15:24:15,1.545s,FAILED
