Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Toyota,,,2018-09-18 16:44:43,2018-09-18 16:44:53,9.821s,PASSED
,,,,,,
Test Cases/Toyota_GetDropOffTimes_JSON,,,2018-09-18 16:44:43,2018-09-18 16:44:44,0.974s,PASSED
Statement - getTokenTestObject = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Toyota_Logon),,,2018-09-18 16:44:44,2018-09-18 16:44:44,0.039s,PASSED
Statement - responseTokenObject = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(getTokenTestObject),,,2018-09-18 16:44:44,2018-09-18 16:44:44,0.210s,PASSED
Statement - tokenObject = new groovy.json.JsonSlurper().parseText(responseTokenObject.getResponseText()),,,2018-09-18 16:44:44,2018-09-18 16:44:44,0.019s,PASSED
Statement - token = access_token,,,2018-09-18 16:44:44,2018-09-18 16:44:44,0.005s,PASSED
Statement - mainrequest = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(GetDropOffTimes_JSON),,,2018-09-18 16:44:44,2018-09-18 16:44:44,0.006s,PASSED
"Statement - mainrequest.getHttpHeaderProperties().add(new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + token)))",,,2018-09-18 16:44:44,2018-09-18 16:44:44,0.018s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(mainrequest),,,2018-09-18 16:44:44,2018-09-18 16:44:44,0.358s,PASSED
verifyResponseStatusCode,,,2018-09-18 16:44:44,2018-09-18 16:44:44,0.009s,PASSED
,,,,,,
Test Cases/Toyota_GetServiceOperation,,,2018-09-18 16:44:44,2018-09-18 16:44:53,8.547s,PASSED
Statement - getTokenTestObject = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Toyota_Logon),,,2018-09-18 16:44:45,2018-09-18 16:44:45,0.006s,PASSED
Statement - responseTokenObject = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(getTokenTestObject),,,2018-09-18 16:44:45,2018-09-18 16:44:45,0.014s,PASSED
Statement - tokenObject = new groovy.json.JsonSlurper().parseText(responseTokenObject.getResponseText()),,,2018-09-18 16:44:45,2018-09-18 16:44:45,0.001s,PASSED
Statement - token = access_token,,,2018-09-18 16:44:45,2018-09-18 16:44:45,0.001s,PASSED
Statement - mainrequest = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(GetServiceOperations_JSON),,,2018-09-18 16:44:45,2018-09-18 16:44:45,0.006s,PASSED
"Statement - mainrequest.getHttpHeaderProperties().add(new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Bearer  + token)))",,,2018-09-18 16:44:45,2018-09-18 16:44:45,0.001s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(mainrequest),,,2018-09-18 16:44:45,2018-09-18 16:44:53,8.333s,PASSED
verifyResponseStatusCode,,,2018-09-18 16:44:53,2018-09-18 16:44:53,0.001s,PASSED
