Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Toyota,,,2018-09-21 08:25:48,2018-09-21 08:26:33,44.448s,PASSED
,,,,,,
Test Cases/Toyota_GetServiceOperation_JSON,,,2018-09-21 08:25:49,2018-09-21 08:26:10,21.191s,PASSED
"Statement - GetServiceOperation = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Toyota/GetServiceOperations_JSON, [Dealer_Code:internal.GlobalVariable.Glb_Dealer_Code, Location_Code:internal.GlobalVariable.Glb_Location_Code, VIN:internal.GlobalVariable.Glb_VIN, ... ])",,,2018-09-21 08:25:49,2018-09-21 08:25:49,0.019s,PASSED
"Statement - GetServiceOperation.getHttpHeaderProperties().add(new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Basic  + internal.GlobalVariable.Glb_Authorization_Token)))",,,2018-09-21 08:25:49,2018-09-21 08:25:49,0.010s,PASSED
Statement - res_GetServiceOperation = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(GetServiceOperation),,,2018-09-21 08:25:49,2018-09-21 08:26:10,20.895s,PASSED
verifyResponseStatusCode,,,2018-09-21 08:26:10,2018-09-21 08:26:10,0.009s,PASSED
,,,,,,
Test Cases/Toyota_GetDropOffTimes_JSON,,,2018-09-21 08:26:10,2018-09-21 08:26:12,2.426s,PASSED
Statement - Start_Date = Glb_ServiceDate,,,2018-09-21 08:26:10,2018-09-21 08:26:10,0.000s,PASSED
Statement - End_Date = Glb_ServiceDate,,,2018-09-21 08:26:10,2018-09-21 08:26:10,0.001s,PASSED
"Statement - mainrequest = com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Toyota/GetDropOffTimes_JSON, [Start_Date:Start_Date, End_Date:End_Date, ServiceBay_Type:internal.GlobalVariable.Glb_ServiceBay_Type, Duration_Time:internal.GlobalVariable.Glb_Duration_Time, ... ])",,,2018-09-21 08:26:10,2018-09-21 08:26:10,0.004s,PASSED
"Statement - mainrequest.getHttpHeaderProperties().add(new com.kms.katalon.core.testobject.TestObjectProperty(Authorization, com.kms.katalon.core.testobject.ConditionType.EQUALS, (Basic  + internal.GlobalVariable.Glb_Authorization_Token)))",,,2018-09-21 08:26:10,2018-09-21 08:26:10,0.001s,PASSED
Statement - response = com.kms.katalon.core.webservice.keyword.WSBuiltInKeywords.sendRequest(mainrequest),,,2018-09-21 08:26:10,2018-09-21 08:26:12,1.810s,PASSED
verifyResponseStatusCode,,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.001s,PASSED
verifyElementPropertyValue,,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.023s,PASSED
Statement - realtime_ws = new java.util.Date(),,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.002s,PASSED
Statement - Start = Glb_WorkshopStart,,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.001s,PASSED
Statement - End = Glb_WorkshopEnd,,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.000s,PASSED
Statement - Interval = Glb_Interval,,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.001s,PASSED
Statement - Duration = Glb_Duration_Time,,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.000s,PASSED
"Statement - realtime_ws.set([""hourOfDay"":Start, ""minute"":0])",,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.001s,PASSED
"Statement - println(realtime_ws.format(""HH:mm""))",,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.002s,PASSED
Statement - time_close_ws = new java.util.Date(),,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.000s,PASSED
"Statement - time_close_ws.set([""hourOfDay"":End - Duration, ""minute"":0])",,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.001s,PASSED
Statement - times = [],,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.000s,PASSED
Statement - count = 0,,,2018-09-21 08:26:12,2018-09-21 08:26:12,0.001s,PASSED
