Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_ReserveTimeslot,,,2018-10-11 15:07:55,2018-10-11 15:54:33,46m - 38.846s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-11 15:07:55,2018-10-11 15:08:51,56.321s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.006s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.000s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.001s,PASSED
"Statement - Glb_Status_ReserveTimeslot = ""failed""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.000s,PASSED
"Statement - Glb_Status_GetTransportOption = ""failed""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.001s,PASSED
"Statement - Glb_Status_MakeServiceBooking = ""failed""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.000s,PASSED
"Statement - Glb_Status_SearchBooking = ""failed""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.000s,PASSED
"Statement - Glb_Status_GetBookingDetail = ""failed""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.002s,PASSED
"Statement - Glb_Status_ChangeBooking = ""failed""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.001s,PASSED
"Statement - Glb_Status_CancelBooking = ""failed""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.001s,PASSED
"Statement - Glb_Reserve_Token = ""no""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.000s,PASSED
"Statement - Glb_BookingStatus = ""not yet""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.000s,PASSED
"Statement - Glb_Booking_ID = ""wrong""",,,2018-10-11 15:07:55,2018-10-11 15:07:55,0.001s,PASSED
callTestCase,,,2018-10-11 15:07:55,2018-10-11 15:07:56,0.449s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-11 15:07:56,2018-10-11 15:08:05,9.068s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-11 15:08:05,2018-10-11 15:08:06,1.306s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-11 15:08:06,2018-10-11 15:08:07,0.733s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-11 15:08:07,2018-10-11 15:08:08,1.382s,PASSED
"Statement - If (var_Status_GetTransport == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 15:08:08,2018-10-11 15:08:43,34.945s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 15:08:43,2018-10-11 15:08:45,2.436s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 15:08:45,2018-10-11 15:08:46,0.583s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 15:08:46,2018-10-11 15:08:48,2.318s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 15:08:48,2018-10-11 15:08:50,1.434s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"" && !(Glb_Reserve_Token == ""no""))",,,2018-10-11 15:08:50,2018-10-11 15:08:51,1.315s,PASSED
Start tear down : HandleFailing,,,2018-10-11 15:08:51,2018-10-11 15:08:51,0.003s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-11 15:08:51,2018-10-11 15:11:12,2m - 21.336s,PASSED
"Statement - Glb_Status_GetOperationCode = ""failed""",,,2018-10-11 15:08:51,2018-10-11 15:08:51,0.000s,PASSED
"Statement - Glb_Status_GetDropOffTime = ""failed""",,,2018-10-11 15:08:51,2018-10-11 15:08:51,0.000s,PASSED
"Statement - Glb_Status_GetPickupTime = ""failed""",,,2018-10-11 15:08:51,2018-10-11 15:08:51,0.000s,PASSED
"Statement - Glb_Status_ReserveTimeslot = ""failed""",,,2018-10-11 15:08:51,2018-10-11 15:08:51,0.000s,PASSED
"Statement - Glb_Status_GetTransportOption = ""failed""",,,2018-10-11 15:08:51,2018-10-11 15:08:51,0.000s,PASSED
"Statement - Glb_Status_MakeServiceBooking = ""failed""",,,2018-10-11 15:08:51,2018-10-11 15:08:51,0.000s,PASSED
