Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_ReserveTimeslot,,,2018-10-03 15:49:33,2018-10-03 15:49:35,1.865s,FAILED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-03 15:49:33,2018-10-03 15:49:35,1.642s,FAILED
callTestCase,,,2018-10-03 15:49:34,2018-10-03 15:49:34,0.423s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-03 15:49:34,2018-10-03 15:49:34,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-03 15:49:34,2018-10-03 15:49:34,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-03 15:49:34,2018-10-03 15:49:34,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-03 15:49:34,2018-10-03 15:49:34,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-03 15:49:34,2018-10-03 15:49:34,0.001s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-03 15:49:34,2018-10-03 15:49:34,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-03 15:49:34,2018-10-03 15:49:34,0.000s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-03 15:49:34,2018-10-03 15:49:35,1.015s,FAILED
