Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Toyota_Demo,,,2018-09-21 13:21:36,2018-09-21 13:21:48,11.327s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase,,,2018-09-21 13:21:37,2018-09-21 13:21:48,11.045s,PASSED
callTestCase,,,2018-09-21 13:21:37,2018-09-21 13:21:37,0.240s,PASSED
callTestCase,,,2018-09-21 13:21:37,2018-09-21 13:21:43,6.021s,PASSED
callTestCase,,,2018-09-21 13:21:43,2018-09-21 13:21:44,1.216s,PASSED
callTestCase,,,2018-09-21 13:21:44,2018-09-21 13:21:45,1.054s,PASSED
callTestCase,,,2018-09-21 13:21:45,2018-09-21 13:21:46,0.720s,PASSED
callTestCase,,,2018-09-21 13:21:46,2018-09-21 13:21:46,0.351s,PASSED
callTestCase,,,2018-09-21 13:21:46,2018-09-21 13:21:47,0.434s,PASSED
callTestCase,,,2018-09-21 13:21:47,2018-09-21 13:21:47,0.296s,PASSED
callTestCase,,,2018-09-21 13:21:47,2018-09-21 13:21:48,0.401s,PASSED
