Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Toyota_Demo,,,2018-09-26 09:19:52,2018-09-26 09:20:02,10.179s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase,,,2018-09-26 09:19:52,2018-09-26 09:20:02,9.920s,PASSED
callTestCase,,,2018-09-26 09:19:53,2018-09-26 09:19:53,0.258s,PASSED
callTestCase,,,2018-09-26 09:19:53,2018-09-26 09:19:57,4.570s,PASSED
callTestCase,,,2018-09-26 09:19:57,2018-09-26 09:19:59,1.105s,PASSED
callTestCase,,,2018-09-26 09:19:59,2018-09-26 09:20:00,1.031s,PASSED
callTestCase,,,2018-09-26 09:20:00,2018-09-26 09:20:00,0.647s,PASSED
callTestCase,,,2018-09-26 09:20:00,2018-09-26 09:20:01,0.478s,PASSED
callTestCase,,,2018-09-26 09:20:01,2018-09-26 09:20:02,0.852s,PASSED
callTestCase,,,2018-09-26 09:20:02,2018-09-26 09:20:02,0.288s,PASSED
callTestCase,,,2018-09-26 09:20:02,2018-09-26 09:20:02,0.373s,PASSED
