Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sprint_ReserveTimeslot,,,2018-10-03 15:45:45,2018-10-03 15:45:46,1.399s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase - AllSprints,,,2018-10-03 15:45:45,2018-10-03 15:45:46,1.183s,PASSED
callTestCase,,,2018-10-03 15:45:45,2018-10-03 15:45:45,0.417s,PASSED
"Statement - If (var_Status_OpCode == ""true"")",,,2018-10-03 15:45:45,2018-10-03 15:45:45,0.000s,PASSED
"Statement - If (var_Status_GetOffTime == ""true"")",,,2018-10-03 15:45:45,2018-10-03 15:45:45,0.000s,PASSED
"Statement - If (var_Status_PickupTime == ""true"")",,,2018-10-03 15:45:45,2018-10-03 15:45:45,0.000s,PASSED
"Statement - If (var_Status_ReservedTimeslot == ""true"")",,,2018-10-03 15:45:45,2018-10-03 15:45:45,0.000s,PASSED
"Statement - If (var_Status_GetTransport == ""true"")",,,2018-10-03 15:45:45,2018-10-03 15:45:45,0.001s,PASSED
"Statement - If (var_Status_MakeBooking == ""true"")",,,2018-10-03 15:45:45,2018-10-03 15:45:45,0.000s,PASSED
"Statement - If (var_Status_SearchBooking == ""true"")",,,2018-10-03 15:45:45,2018-10-03 15:45:46,0.563s,PASSED
"Statement - If (var_Status_GetBookingDetail == ""true"")",,,2018-10-03 15:45:46,2018-10-03 15:45:46,0.001s,PASSED
"Statement - If (var_Status_ChangeBooking == ""true"")",,,2018-10-03 15:45:46,2018-10-03 15:45:46,0.000s,PASSED
"Statement - If (var_Status_CancelBooking == ""true"")",,,2018-10-03 15:45:46,2018-10-03 15:45:46,0.000s,PASSED
