Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Toyota_Demo,,,2018-09-21 13:07:32,2018-09-21 13:07:42,10.628s,PASSED
,,,,,,
Test Cases/TOYOTA/Main_Toyota_TestCase,,,2018-09-21 13:07:32,2018-09-21 13:07:42,10.341s,PASSED
callTestCase,,,2018-09-21 13:07:32,2018-09-21 13:07:32,0.255s,PASSED
callTestCase,,,2018-09-21 13:07:32,2018-09-21 13:07:38,5.938s,PASSED
callTestCase,,,2018-09-21 13:07:38,2018-09-21 13:07:39,1.055s,PASSED
callTestCase,,,2018-09-21 13:07:39,2018-09-21 13:07:40,0.883s,PASSED
callTestCase,,,2018-09-21 13:07:40,2018-09-21 13:07:41,0.588s,PASSED
callTestCase,,,2018-09-21 13:07:41,2018-09-21 13:07:41,0.293s,PASSED
callTestCase,,,2018-09-21 13:07:41,2018-09-21 13:07:42,0.421s,PASSED
callTestCase,,,2018-09-21 13:07:42,2018-09-21 13:07:42,0.275s,PASSED
callTestCase,,,2018-09-21 13:07:42,2018-09-21 13:07:42,0.380s,PASSED
